VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20
7008,836.4705882,0.013888889,107.1428571,618.7052375,11.36363636,0.730806459,197.359722,3.024456603,58.63254762,1.558523997,10.00834028,9.333333333,1,13.33333333,1.071896865,967.54,0,0,101.3580034
7009,803.5294118,0.166666667,142.8571429,662.1936979,13.63636364,2.228723937,201.7932372,,51.68623983,,,,4,,2.370254521,,0,1,184.394148
7010,878.8235294,0.277777778,607.1428571,611.8110884,9.090909091,0.604904114,196.9320302,60.70730361,58.63254762,6.701861081,,9.666666667,2,9.666666667,0.995864257,1000,1,0,455.8450947
7011,764.7058824,0.4585,214.2857143,658.5172853,,1.105212432,197.3377168,178.4044387,58.63254762,,218.5154295,,1,,1.543825941,,0,0,355.8554217
7012,934.1176471,0.083333333,,638.7731986,18.18181818,3.199333818,200.9253978,,58.63254762,0.911968688,180.1501251,13.33333333,0,13.33333333,2.616591329,,1,0,139.1204819
7013,840,0.027777778,285.7142857,619.3897505,5.181818182,0.79697456,197.7063292,38.59069734,58.63254762,0.619528881,5.004170142,4,3,4,1.27798158,,0,0,112.7538726
7014,988.2352941,7.777777778,,612.3713037,3.636363636,0.576010841,196.9447137,66.94016538,58.63254762,1.070662328,50.04170142,7.8,1,7.8,0.983281201,,0,0,99.08261618
7015,963.5294118,0.533333333,,638.5123484,9.090909091,1.828056235,199.734828,,58.63254762,1.359637208,400.3336113,2,1,2,1.806004083,1000,1,0,102.9208262
7016,892.9411765,0.027777778,107.1428571,617.1488895,6.636363636,0.874008966,197.3786517,,58.63254762,1.034627091,5.004170142,4,1,4,1.118478648,,0,0,123.4113597
7017,805.8823529,0.166666667,607.1428571,625.6116413,6.636363636,1.647840265,199.1476978,,58.63254762,3.286136413,80.06672227,5.333333333,2,5.333333333,1.693067143,1000,0,0,81.34939759
7018,955.2941176,,,621.8406923,22.72727273,5.029255405,206.3090113,4.359153152,48.98585194,,130.1084237,,2,,2.675819334,,1,1,127.5438898
7019,952.9411765,0.166666667,107.1428571,615.8743997,18.18181818,0.583586822,197.0855307,248.6128995,58.63254762,1.826709318,210.175146,8.333333333,2,8.333333333,0.971285056,,0,0,127.2030981
7020,965.8823529,0.027777778,71.42857143,611.5747476,5.181818182,0.676424809,197.1392958,22.08666116,,1.554366085,210.175146,,1,5.4,1.026236243,1000,0,1,96.73493976
7021,964.7058824,,,611.5747476,45.45454545,9.428784261,218.3021131,22.08666116,,4.060201021,60.0500417,11.53333333,3,11.53333333,9.991741189,,0,1,114.9621343
7022,954.1176471,1.444444444,,612.556875,9.090909091,1.162300813,198.479975,,48.93433421,8.995642508,160.1334445,18.66666667,2,18.66666667,1.660700186,,0,0,178.9879518
7023,960,,,621.6078528,9.090909091,1.357249845,198.593847,,58.63254762,,300.2502085,,1,,1.605543712,,1,0,142.8640275
7024,927.0588235,0.111111111,142.8571429,647.8364311,6.363636364,2.439132839,200.3776098,,58.63254762,3.304847017,150.1251043,18.66666667,1,18.66666667,2.136256003,,1,0,102.6316695
7025,948.2352941,0.388888889,,630.4487499,,1.242879746,198.2803282,0.825629596,58.63254762,0.42549299,,9.666666667,1,9.666666667,1.760238185,,1,0,113.4526678
7026,884.7058824,,,611.5747476,6.363636364,1.347482702,198.4689063,22.08666116,,,,,1,,1.576806128,,0,0,104.6574871
7027,935.2941176,0.083333333,,619.0693774,,1.044300258,197.9231661,51.41148438,58.63254762,15.54227488,18.34862385,10.33333333,3,14.66666667,1.596958494,946.85,0,0,112.2547332
7028,931.7647059,0.666666667,178.5714286,612.64791,40.90909091,0.699729185,197.0236989,40.90502693,58.63254762,,350.2919099,,1,,1.01813266,,1,0,97.32013769
7029,875.2941176,0.166666667,678.5714286,624.5857471,18.18181818,0.941168818,197.3477064,148.7887201,58.63254762,,15.01251043,,2,,1.177867198,,2,0,84.44061962
7030,948.2352941,0.555555556,,639.289647,8.636363636,1.348263214,198.24757,39.72005595,58.63254762,0.141369006,90.07506255,6,1,6,1.413818577,,0,0,135.8605852
7031,850.5882353,0.027777778,642.8571429,611.5747476,5.181818182,1.165494468,199.1273662,22.08666116,,,,,2,,1.525255341,,0,1,87.38037866
7032,925.8823529,0.111111111,35.71428571,617.9874617,7.727272727,0.906604301,197.618448,,58.63254762,,,,1,,1.258639836,,0,0,110.5731497
7033,977.6470588,0.138888889,,615.5312679,,0.728146273,197.276208,56.31820535,58.63254762,3.722717168,18.34862385,13.33333333,1,16.66666667,0.960441678,,0,0,108.4578313
7034,917.6470588,0.256788889,,645.4170015,,3.901601457,204.0057486,,58.63254762,0.443510608,88.40700584,22,2,22,3.354156848,748.44,0,0,264.8106713
7035,838.8235294,1.666666667,428.5714286,611.5747476,11.36363636,1.972511857,220.4036298,82.143728,,22.13533726,210.175146,7.5,1,5.333333333,2.061376162,1000,0,1,206.1015491
7036,901.1764706,0.083333333,107.1428571,625.5346117,,0.800486865,198.0701046,,58.63254762,2.990231679,218.5154295,4.5,3,5.6,1.134775298,680.42,0,0,117.8141136
7037,914.1176471,0.888888889,,611.5747476,27.27272727,1.911349059,199.6822593,22.08666116,,15.772346,120.1000834,20,1,20,1.03507149,905.98,1,1,262.7710843
7038,952.9411765,0.235522222,,629.1655068,90.90909091,1.408208699,198.6445147,,58.63254762,0.24600979,60.0500417,9.333333333,1,9.333333333,1.694335713,,0,0,147.9053356
7039,,0.113911111,464.2857143,624.9866511,12.72727273,1.371384993,198.6545191,,58.63254762,23.11521851,10.00834028,19.2,1,19.2,1.818439753,911.56,0,0,76.44406196
7040,916.4705882,1.111111111,857.1428571,695.7330854,9.090909091,3.797342213,206.3001005,,52.47081198,16.07032969,,16.66666667,1,16.66666667,3.756272466,1000,1,1,421.6919105
7041,888.2352941,0.138888889,,629.4526172,45.45454545,4.081079879,206.7228158,,57.60755937,0.689520399,220.1834862,12,4,12,4.649082522,,1,1,101.2013769
7042,967.0588235,0.166666667,,625.7692018,13.63636364,0.74842885,197.5064183,3.289684763,58.63254762,1.634752382,15.01251043,6.666666667,1,15.33333333,1.144284309,921.58,1,0,111.1669535
7043,785.8823529,0.229466667,464.2857143,696.0166944,148.1818182,2.521852811,201.7559943,,58.09590455,,,,3,,2.309444752,,1,1,396.1738382
7044,923.5294118,0.388888889,178.5714286,617.9471962,11.36363636,0.792491985,197.3654691,49.73455795,58.63254762,19.75423968,210.175146,36.33333333,1,36.33333333,1.189250113,,0,0,310.2874355
7045,983.5294118,0.416666667,,629.2197777,10.90909091,1.759392644,199.47092,,58.63254762,0.620914852,150.1251043,8.933333333,2,8.933333333,1.770978919,,0,0,136.1824441
7046,807.0588235,0.222222222,428.5714286,611.5747476,12.72727273,,,22.08666116,47.89968639,10.12312963,40.03336113,1.133333333,1,9.666666667,,1000,0,1,149.3270224
7047,965.8823529,0.055555556,,628.2989239,4.545454545,1.119544498,198.1033473,,58.63254762,1.192627745,300.2502085,13.33333333,1,7.333333333,1.489430083,,0,0,163.3562823
7048,861.1764706,0.138888889,250,635.1107913,9.090909091,0.922082072,197.7994218,,58.63254762,5.899384075,300.2502085,16.66666667,1,16.66666667,1.2397692,1000,1,0,91.80895009
7049,938.8235294,0.027777778,71.42857143,624.0395372,,0.956872151,197.9564822,,58.63254762,0.171860361,8.34028357,6.666666667,1,6.666666667,1.230833941,193.55,0,0,112.4870912
7050,900,4.166666667,107.1428571,613.5039889,11.36363636,0.775070094,197.3785049,45.85880451,49.26168648,0.88355629,210.175146,6.666666667,1,8,1.254286694,475.29,0,1,107.16179
7051,902.3529412,1.111111111,35.71428571,611.5747476,7.636363636,0.559709593,196.9112949,22.08666116,47.89968639,1.862744555,50.04170142,3.333333333,2,3.333333333,0.95931523,,0,0,422.5645439
7052,892.9411765,0.388888889,321.4285714,621.6848824,11.36363636,0.690119576,197.3775947,,58.63254762,28.48100389,130.1084237,20,1,10,1.141391864,968.34,0,0,125.6781411
7053,911.7647059,0.027777778,35.71428571,612.6881754,5.181818182,0.62648277,197.0856334,17.43233474,52.84538884,0.645862323,15.01251043,3.333333333,4,3.333333333,1.056605597,,0,1,108.3889845
7054,967.0588235,,,632.7666406,3.636363636,0.932472194,197.7109461,0.359341379,58.63254762,,200.1668057,,1,,1.284682367,,0,0,112.4492255
7055,908.2352941,,,611.4294418,31.81818182,0.564052535,196.9066413,18.81836577,47.89968639,,138.4487073,,4,,0.96321832,,0,0,117.7194492
7056,900,0.083333333,35.71428571,619.3354797,6.636363636,0.918823971,197.7708988,,58.63254762,2.730362182,130.1084237,8.333333333,1,8.333333333,1.309303678,,1,0,106.7745267
7057,907.0588235,0.027777778,35.71428571,614.316301,13.63636364,0.559709593,197.1642296,197.0046329,58.63254762,,80.06672227,,1,,0.95931523,,0,0,123.4956971
7058,965.8823529,0.088888889,35.71428571,611.7690723,,0.669156737,196.9251233,7.588947686,58.63254762,0.242544864,,11.33333333,1,11.33333333,1.03976941,,0,0,104.6592083
7059,991.7647059,0.111111111,,632.1731625,14.54545455,1.507584371,198.9666359,,58.63254762,,,,1,,1.675296636,,0,0,106.0567986
7060,923.5294118,0.111111111,,615.8936571,18.18181818,0.771085185,197.2734408,,58.63254762,7.051818671,,16.66666667,1,16.66666667,1.101850381,,1,0,216.4199656
7061,925.8823529,0.166666667,,625.8007139,13.63636364,0.90032082,197.2691543,0.496233332,58.63254762,,130.1084237,,1,,1.198069569,,0,0,127.0017212
7062,936.4705882,0.083333333,,611.5747476,11.36363636,0.652812525,197.1681125,13.52235831,,,40.03336113,,1,,1.027754842,,0,0,126.4010327
7063,967.0588235,4.055555556,71.42857143,611.5747476,6.636363636,1.662319124,198.4618453,5.047890794,,,40.03336113,,1,,1.296583764,,0,1,119.4767642
7064,918.8235294,,,611.5747476,,2.196751579,201.1576339,22.08666116,,,,,1,,2.31221613,,0,1,104.8364888
7065,990.5882353,,,611.5747476,22.72727273,3.02303473,200.9324515,22.08666116,,,,,1,,2.267718802,,0,1,320.6351119
7066,877.6470588,0.138888889,,612.0561826,,0.579759448,196.9640177,110.5316969,58.63254762,0.763669829,218.5154295,11.26666667,2,11.26666667,0.987036905,,0,0,114.253012
7067,875.2941176,0.122222222,250,613.1538544,10,0.764726517,197.4121219,,50.73852818,0.223141275,,18.66666667,4,10,1.145121249,,0,1,113.9913941
7068,872.9411765,0.027777778,35.71428571,643.1008615,22.72736364,2.017248095,201.5375499,64.64722516,58.63254762,0.390150738,,9,2,9,1.414092293,,0,0,150.6850258
7069,858.8235294,0.130444444,321.4285714,699.372734,4.090909091,0.68216408,197.6475068,43.30063612,58.63254762,,,,1,,1.105835059,,0,0,160.2013769
7070,812.9411765,0.138888889,285.7142857,624.1918457,7.181818182,1.537508779,198.5518184,66.1444809,57.5893135,,230.1918265,,3,,1.29808394,,0,1,93.63339071
7071,970.5882353,0.388888889,,611.5747476,18.18181818,5.158226095,206.8200188,,,0.424107019,20.01668057,16.66666667,.,16.66666667,4.771017887,,0,0,133.3907057
7072,931.7647059,0.027777778,,646.8578051,,2.067147171,199.5896731,,58.57029702,2.042920739,88.40700584,12,2,12,2.219871081,,0,1,118.5903614
7073,915.2941176,,,648.0500132,3.863636364,1.277107712,198.624117,,58.63254762,,55.04587156,,1,,1.506655789,,0,0,159.7745267
7074,888.2352941,,750,632.6528469,2.909090909,0.644448871,197.0880483,,58.63254762,,,,1,,1.031810581,,0,0,89.23580034
7075,924.7058824,0.388888889,107.1428571,616.1317486,,0.713968162,197.6564469,,58.63254762,7.66718964,188.4904087,8.333333333,2,8.333333333,1.07707642,370.75,0,0,107.302926
7076,912.9411765,0.027777778,178.5714286,611.9668983,11.36363636,0.588857069,196.9721431,13.80042009,58.63254762,8.913177255,,16.66666667,2,16.66666667,0.988176512,359.04,1,0,101.4509466
7077,987.0588235,0.016666667,,616.0162042,10.90909091,0.697756422,197.0975462,66.25998349,58.63254762,2.925091058,,13.33333333,1,13.33333333,0.986721078,,1,0,140.3958692
7078,814.1176471,0.388888889,321.4285714,661.2378306,8.181818182,4.768431859,205.2401526,,58.63254762,4.812783085,5.004170142,10,1,10,4.1898602,,0,0,209.4027539
7079,958.8235294,0.166666667,35.71428571,611.5747476,13.63636364,3.138400161,200.9861506,22.08666116,,1.814235582,,30,1,30,1.376108887,,0,1,106.3855422
7080,860,0.222222222,,612.6864248,18.18181818,0.62140944,197.0682598,198.3607189,58.63254762,1.3741899,,20,2,20,1.006862916,,0,0,107.0877797
7081,898.8235294,0.833333333,,624.0062744,,1.872835437,199.9026634,1.907931605,50.3499986,7.362276096,,3.333333333,4,17.33333333,2.095024848,975.24,1,1,172.4096386
7082,980,0.388888889,178.5714286,612.770457,6.636363636,0.648122291,197.0920779,4.085369245,49.80369597,2.562659733,210.175146,4.533333333,2,4.533333333,1.017190444,,1,1,96.66953528
7083,896.4705882,0.083333333,,638.2742569,8.181818182,0.940087558,197.8068279,1.989211203,58.63254762,0.194728876,130.1084237,2,1,2,1.430612653,,0,0,107.7314974
7084,855.2941176,0.277777778,607.1428571,641.2451484,13.63636364,1.784075447,199.9804376,,58.55741759,36.97146009,,11.66666667,3,11.866,1.860518376,919.44,0,1,122.4285714
7085,981.1764706,1.666666667,,613.2711494,22.72736364,0.627374272,197.0500126,52.02749817,58.63254762,5.347767756,,10,1,16.6,0.95931523,930.41,0,0,123.7590361
7086,932.9411765,0.111111111,,618.6894814,27.27272727,0.634141098,197.1201092,6.707705734,58.63254762,1.530804584,,1.333333333,1,3.333333333,1.046683379,827.98,1,0,214.8244406
7087,984.7058824,,,613.2081252,,0.623314176,197.0825727,6.977211768,58.63254762,,,,1,,1.023801746,,0,0,141.524957
7088,936.4705882,2.082222222,,615.6380589,4.545454545,0.622257979,197.0476051,86.44299092,58.63254762,0.951468852,150.1251043,9.533333333,2,9.533333333,1.010592301,,0,0,99.50430293
7089,928.2352941,0.011111111,,611.5747476,31.81818182,0.771045802,197.2218336,22.08666116,,,,,1,,1.079134557,,0,1,307.6196213
7090,960,0.083333333,,612.2189951,11.36363636,0.603969647,196.9758497,104.2731679,58.63254762,0.575870805,210.175146,13.33333333,1,13.33333333,0.974501223,,1,0,112.7951807
7091,962.3529412,1.944444444,,611.5747476,16.36363636,1.08832759,198.036451,22.08666116,,0.738029371,,10.53333333,0,10.53333333,1.325700339,,0,1,173.1084337
7092,941.1764706,0.055555556,214.2857143,622.4586797,5.909090909,0.716828847,197.3233672,314.975552,59.78525691,0.125430344,,6.266666667,1,6.266666667,0.998201373,,0,1,80.40275387
7093,909.4117647,0.166666667,142.8571429,617.3659729,6.636363636,3.333717968,199.1890805,8.564302856,48.38373843,0.410247313,40.03336113,2,2,2,2.975996672,,0,1,170.020654
7094,901.1764706,0.388888889,,611.5747476,31.81818182,,,,47.89968639,,,,.,,,,1,0,270.6144578
7095,,0.388888889,71.42857143,615.3684553,6.363636364,0.741694247,197.3088854,,58.63254762,2.668686488,10.00834028,4.4,1,4.4,1.108982797,961.05,1,0,98.89500861
7096,874.1176471,0.388888889,178.5714286,636.0053851,7.636363636,1.251189695,198.5706968,32.83267953,58.63254762,,150.1251043,,1,,1.753853225,,0,0,95.72289157
7097,944.7058824,,,614.8292481,13.63636364,0.589659063,196.9726936,17.98418042,58.63254762,,88.40700584,,2,,0.96508696,,0,1,101.1583477
7098,855.2941176,1.111111111,178.5714286,611.5747476,8.245454545,1.544884262,200.9694228,28.96120396,,16.70094634,13.34445371,24.8,1,24.8,2.334295037,,1,1,426.0757315
7099,869.4117647,,250,621.9457326,9.090909091,0.618090473,197.0417405,6.160137919,58.63254762,20.25526807,60.0500417,15.33333333,1,15.33333333,1.031426325,956.52,0,0,92.43201377
7100,923.5294118,0.444444444,,611.5747476,13.63636364,2.124421729,200.5020807,204.9700335,47.89968639,1.297961514,,9.466666667,3,9.466666667,2.53217879,,0,1,236.3683305
7101,834.1176471,0.277777778,785.7142857,614.4055853,4.090909091,0.662525964,197.0893548,2.571002006,58.63254762,24.72502342,320.2668891,16,1,16,1.022804261,1000,0,0,76.10499139
7102,891.7647059,0.416666667,285.7142857,659.3803669,7.272727273,1.461057968,198.2341306,39.39921544,58.63254762,26.25097711,880.733945,6.666666667,1,11.33333333,1.626498803,1000,0,0,62.8605852
7103,896.4705882,0.155555556,35.71428571,611.5747476,,,,22.08666116,47.89968639,0.441431652,88.40700584,11,1,4.4,,910.52,0,0,107.1824441
7104,963.5294118,,,666.4740927,31.81818182,4.493999474,208.1896761,,58.63254762,,160.1334445,,1,,4.079644632,,1,0,238.6729776
7105,983.5294118,0.055555556,,612.6251512,59.09090909,0.731268322,197.1900369,,58.63254762,2.083806873,380.3169308,14.86666667,2,14.86666667,1.060642913,1000,1,0,102.9707401
7106,880,0.083333333,,677.806197,18.18181818,3.985191449,205.8286407,,56.25521885,7.547303178,,26.66666667,3,26.66666667,2.894963477,,1,1,133.5748709
7107,969.4117647,0.833333333,107.1428571,621.9422313,5.181818182,1.246309703,198.5585932,,58.63254762,,180.1501251,,2,,1.354772172,,1,0,103.616179
7108,968.2352941,0.666666667,71.42857143,638.888743,16.36363636,1.71989801,199.3161131,,58.63254762,1.77750736,170.1417848,13.33333333,1,13.33333333,1.875154304,,0,0,99.46815835
7109,963.5294118,0.416666667,107.1428571,644.5259091,11.81818182,1.661420461,198.9056996,,56.3754269,0.72486265,190.1584654,6.666666667,2,6.666666667,1.689400923,,0,0,102.8330465
7110,907.0588235,0.166666667,107.1428571,611.5747476,13.63636364,0.559709593,196.9112949,22.08666116,47.89968639,1.825323347,,5.6,1,5.6,0.95931523,,1,0,210.292599
7111,895.2941176,0.138888889,,630.6413239,22.72736364,5.981179538,206.3082552,,50.95855184,13.07455413,210.175146,23.33333333,2,23.33333333,4.924156914,866.43,0,1,113.1962134
7112,897.6470588,0.027777778,178.5714286,611.9318848,11.36363636,0.579129309,196.9441852,108.7563794,58.63254762,1.242522688,15.01251043,8.066666667,2,8.666666667,0.982904841,,1,0,114.4371773
7113,917.6470588,0.111111111,,638.6489008,13.63636364,1.820347782,198.8598983,,58.63254762,1.581392512,50.04170142,16.66666667,1,16.66666667,1.586199336,,1,0,155.8881239
7114,885.8823529,0.444444444,392.8571429,620.9618546,9.090909091,0.6173028,197.0293653,51.07353237,58.63254762,4.099008199,120.1000834,13,1,13,1.024312333,168.22,1,0,119.292599
7115,896.4705882,,,686.0956322,21.81818182,1.830422834,204.1263,,57.98535608,,110.0917431,,3,,2.187201457,,2,1,156.7590361
7116,995.2941176,0.833333333,,630.9844558,3.181818182,0.896532829,197.5623414,,58.63254762,,450.3753128,,1,,1.200740935,,1,0,138.4010327
7117,869.4117647,0.388888889,464.2857143,691.6732755,22.72736364,25.52623967,240.7351973,,52.57170088,2.308334119,80.06672227,18.66666667,7,18.66666667,11.09830002,,0,1,107.4113597
7118,925.8823529,0.111111111,,611.6867906,13.63636364,3.110892477,202.5388737,1.826652008,47.95120412,,250.2085071,,4,,2.590530376,,0,1,117.2702238
7119,881.1764706,,,626.0860736,13.63636364,0.73394999,198.3978115,307.4593281,58.63254762,,,,1,,0.998246115,,0,0,128.6712565
7120,1000,6.666666667,,616.4573737,22.72736364,0.849551723,197.478431,,58.63254762,6.981827153,210.175146,20,1,20,1.020943516,6.05,0,0,355.5662651
7121,865.8823529,0.055555556,392.8571429,633.283089,13.63636364,0.866783857,197.8214564,1.069468389,58.63254762,10.05521707,0.834028357,7,1,7,1.31637556,1000,0,0,164.5266781
7122,938.8235294,0.416666667,35.71428571,636.6146192,21.81818182,2.08681035,200.0608247,,58.63254762,0.42687896,1.668056714,1.666666667,2,1.666666667,2.239494437,,0,0,102.8416523
7123,948.2352941,0.341033333,,666.001411,31.81818182,4.227440237,204.6471137,,58.63254762,2.108754345,40.03336113,10,2,6,4.234623349,,0,0,223.595525
7124,951.7647059,0.027777778,35.71428571,616.0074509,13.63636364,0.917040966,197.4576443,,58.63254762,1.252917468,15.01251043,9.8,1,9.8,1.186762979,,1,0,123.0086059
7125,969.4117647,0.166666667,71.42857143,619.0588734,13.63636364,1.084471573,197.3788205,39.39921544,58.63254762,1.654848957,120.1000834,10,1,10,1.086548585,957.71,0,0,104.3080895
7126,1000,,,634.5680828,,1.663912372,199.3212877,,58.63254762,0.620221866,,11.33333333,1,11.33333333,1.645682634,,1,0,188.6454389
7127,970.5882353,0.013333333,,612.9000068,,0.704813255,197.3538647,47.23200192,48.56190392,0.49964242,,6.666666667,1,6.666666667,1.045272688,,0,1,141.9827883
7128,949.4117647,0.138888889,71.42857143,613.2991602,9.090909091,0.651720524,197.0949919,,58.63254762,1.513479951,600.500417,7.333333333,1,7.333333333,1.045354276,37.09,0,0,97.74870912
7129,888.2352941,0.138888889,357.1428571,620.1495425,27.27272727,0.596587004,197.037109,10.73318475,58.63254762,11.13696716,,2,1,3.333333333,0.97405117,989.61,0,0,101.6144578
7130,934.1176471,0.388888889,250,611.5747476,8.181818182,0.875791971,197.5842511,16.1917514,47.89968639,1.142039816,80.06672227,4.468,1,4.468,1.42401451,,0,1,104.2822719
7131,916.4705882,0.083333333,71.42857143,621.75666,6.636363636,1.593569605,199.2764259,1.142192239,50.53460382,0.253632629,,10.26666667,2,10.26666667,1.879115296,,0,1,196.2994836
7132,980,0.166666667,,611.5747476,8.181818182,0.571642837,196.9112949,21.03858214,47.89968639,3.463540656,130.1084237,7.6,1,7.6,0.95931523,,1,0,113.5283993
7133,867.0588235,0.416666667,464.2857143,625.7394404,,1.257440953,198.4059515,,58.63254762,32.86067114,150.1251043,5.333333333,1,16.66666667,1.535719727,929.73,1,0,552.8829604
7134,907.0588235,1.856055556,,611.5747476,45.45454545,0.559709593,196.9481414,13.52235831,,,,,1,,0.95931523,,0,1,104.5628227
7135,852.9411765,0.555555556,750,634.1164092,6.363636364,0.599390404,197.3271399,,58.63254762,26.04793241,330.2752294,16.66666667,1,22,0.99133741,993.11,0,0,85.11359725
7136,924.7058824,0.555555556,,611.5747476,18.18181818,1.718913419,199.3702452,4.70566091,47.89968639,7.707382788,140.116764,,2,,2.126039015,1000,0,1,104.8777969
7137,917.6470588,0.111111111,71.42857143,623.4320538,13.63636364,0.586726772,196.9610084,72.92063261,58.63254762,0.415791195,300.2502085,0.846666667,1,0.846666667,0.979617613,,1,0,133.4767642
7138,857.6470588,0.027777778,250,611.5747476,11.36363636,4.934752564,200.7721102,25.18384162,,,5.004170142,,1,,3.191208774,,0,0,107.908778
7139,909.4117647,0.722222222,750,678.2631226,6.363636364,0.622963304,198.3874035,,58.06477926,8.054568436,250.2085071,3.066666667,1,7,1.008444681,1000,0,0,71.10499139
7140,897.6470588,1.775766667,178.5714286,741.3836267,6.363636364,2.238412313,219.9328305,,58.63254762,0.243237849,,0.682666667,2,1,1.709763839,948.72,0,0,360.5283993
7141,923.5294118,0.138888889,,621.1526779,22.72727273,0.932447131,197.9152757,40.90502693,58.63254762,3.196741306,0.834028357,20,1,20,1.307708754,,0,0,112.1067126
7142,969.4117647,0.138888889,,611.5747476,10,1.380590024,199.0208928,22.08666116,,0.142754977,330.2752294,10,1,10,1.949291953,,1,1,138.9621343
7143,943.5294118,,,639.9251412,22.72727273,2.403741266,200.738596,,58.63254762,0.167009463,,14,1,2.8,2.256964908,,0,0,281.4629948
7144,976.4705882,0.027777778,71.42857143,621.1474259,6.636363636,1.162773416,198.0390199,,58.63254762,,,,1,,1.319362753,,0,0,175.2185886
7145,917.6470588,0.555555556,250,612.7336929,16.36363636,0.873575746,197.2786448,5.646793092,51.44797031,6.244490767,,16.66666667,2,16.66666667,1.007957781,719.12,0,0,92.35972461
7146,877.6470588,0.111111111,178.5714286,617.7441182,9.090909091,2.026610661,197.5320787,,58.63254762,,,,1,,2.422997554,,0,0,95.68674699
7147,977.6470588,0.388888889,392.8571429,611.5747476,9.090909091,1.54400708,217.9622512,79.42300041,,1.209259393,,6,1,6,1.634989273,1000,1,1,354.1394148
7148,960,0.833333333,,612.2435046,22.72736364,0.632157594,197.0446324,,59.63607014,4.062972962,130.1084237,16.66666667,3,16.66666667,1.014608562,,1,1,133.8571429
7149,908.2352941,,71.42857143,627.6984431,2.545454545,0.694666597,197.4520732,52.55795449,58.63254762,0.020096574,20.01668057,5.666666667,1,5.666666667,1.157727992,,0,0,96.46299484
7150,1000,0.388888889,,616.6026796,7.727272727,1.161684996,197.10104,179.2685692,58.63254762,0.141369006,210.175146,14.33333333,1,14.33333333,0.979054389,,0,0,103.6540448
7151,969.4117647,1.944444444,35.71428571,611.5747476,11.36363636,0.686664556,197.2907484,12.53844739,47.89968639,0.639625455,250.2085071,23.46666667,2,23.46666667,1.02029344,,0,1,103.3166954
7152,989.4117647,2.222222222,71.42857143,611.5747476,44.18181818,0.623217508,197.0386577,22.08666116,,0.528747803,170.1417848,13.33333333,0,13.33333333,1.040561608,,0,1,112.5111876
7153,958.8235294,0.833333333,107.1428571,611.5747476,8.363636364,1.773882244,200.6628477,22.08666116,,0.705459061,180.1501251,3.2,1,3.2,1.902396976,541.26,1,1,147.4870912
7154,964.7058824,0.055555556,,654.271904,6.818181818,1.664843258,199.4711549,,58.63254762,,,,1,,1.842926837,,0,0,222.130809
7155,988.2352941,,,618.5721864,5.909090909,0.871538537,197.5068366,3.807307464,58.63254762,,150.1251043,,1,,1.186444521,,1,0,107.7211704
7156,870.5882353,0.122222222,535.7142857,611.5747476,2.272727273,0.907639016,197.5068807,12.18338388,47.89968639,,,,2,,1.183431009,,2,1,119.3304647
7157,985.8823529,0.833333333,178.5714286,611.5747476,13.63636364,0.797991374,197.431147,5.762295678,,16.28030425,15.01251043,16.66666667,1,16.66666667,1.092409799,,0,1,106.3425129
7158,811.7647059,1.666666667,107.1428571,631.7197383,2.727272727,1.618986376,199.0227718,,58.63254762,0.462914197,210.175146,6.666666667,1,6.666666667,1.75677462,,6,0,137.939759
7159,923.5294118,0.388888889,,611.5747476,11.36363636,2.839098796,201.59086,,47.89968639,,,,2,,2.487002435,,1,1,136.1807229
7160,954.1176471,,,623.4723192,13.63636364,1.584665321,198.3329263,,58.63254762,0.462914197,,8,3,8,1.670017069,,0,0,132.4337349
7161,840,0.083333333,178.5714286,611.5747476,3.909090909,0.559709593,196.9112949,9.01347958,47.89968639,,,,1,,0.95931523,,0,0,147.9741824
7162,968.2352941,0.554688889,,636.8019411,9.090909091,3.322303873,201.7367195,,55.80443868,1.060267548,70.05838198,13.33333333,3,1,2.089758441,,0,0,117.0499139
7163,887.0588235,0.055555556,357.1428571,650.6462608,4.545454545,0.587754327,197.6320709,,58.63254762,12.19099784,220.1834862,8.666666667,1,8.666666667,0.979054389,1000,1,0,108.0843373
7164,901.1764706,0.027777778,35.71428571,620.4121434,18.18181818,0.927545658,197.6944899,52.55795449,54.92327078,0.845442097,15.01251043,8,3,8,1.500102388,,0,1,128.3855422
7165,971.7647059,0.138888889,107.1428571,611.5747476,14.54545455,0.559709593,196.9112949,22.08666116,47.89968639,1.157978479,,13.33333333,1,13.33333333,0.95931523,142.43,0,1,96.32874355
7166,927.0588235,0.088888889,178.5714286,619.8816895,8.636363636,0.900063036,197.7819821,,58.63254762,0.32015922,60.0500417,10.00133333,1,10.00133333,1.215695322,,1,0,99.94492255
7167,944.7058824,1.111111111,35.71428571,611.5747476,22.72727273,0.784908844,197.0998876,22.08666116,,,450.3753128,,1,,1.035605763,,0,1,102.6041308
7168,947.0588235,0.138888889,,616.9020446,22.72727273,0.926861815,197.7377736,,58.63254762,2.943108677,300.2502085,16.66666667,2,16.66666667,1.254913083,,1,0,100.3149742
7169,969.4117647,0.388888889,,623.2902493,2.272727273,0.835864117,197.5350734,4.714216657,58.63254762,,,,1,,1.078650289,,0,0,119.4853701
