VAR1,VAR2,VAR3,VAR4,VAR5,VAR6,VAR7,VAR8,VAR9,VAR10,VAR11,VAR12,VAR13,VAR14,VAR15,VAR16,VAR17,VAR18,VAR19,VAR20
9715,964.7058824,0.055555556,,611.5747476,0.145454545,0.559709593,196.9112949,22.08666116,47.89968639,3.380382417,20.01668057,10,1,10,0.95931523,,1,0,103.6833046
9716,877.6470588,1.666666667,,672.7905198,22.72736364,5.528142332,207.4085876,,58.63254762,,40.03336113,,1,,4.73173696,,0,0,218.3700516
9717,954.1176471,0.333333333,,633.0064827,1.454545455,1.30875784,198.3669544,,58.63254762,2.060938358,,2,1,5.733333333,1.287011588,942.17,1,0,162.2013769
9718,954.1176471,0.1489,,617.5655496,4.363636364,0.679808222,197.1473991,,58.63254762,1.154513552,,9.2,1,9.2,1.042819768,,0,0,104.3597246
9719,970.5882353,0.555555556,,611.5747476,20.45454545,1.873852251,198.9877456,,,2.379711607,,,1,,2.071579991,,0,1,257.2650602
9720,954.1176471,0.388888889,,611.5747476,,0.559709593,196.9112949,22.08666116,47.89968639,5.918787664,,15,1,15,0.95931523,,1,0,180.8209983
9721,925.8823529,1.228888889,,613.1608571,5.454545455,0.605777714,197.0442508,9.976001129,58.63254762,0.034649266,,16.66666667,1,16.66666667,1.025399302,,0,0,116.211704
9722,963.5294118,,,613.0628194,,0.60929718,197.0673056,153.2804873,58.63254762,,,,1,,1.008928948,,0,0,148.9277108
9723,914.1176471,,,611.5747476,,0.559709593,196.9112949,22.08666116,47.89968639,,,,1,,0.95931523,,1,0,160.3924269
9724,889.4117647,0.083333333,,783.9564853,22.72736364,0.780497876,215.9191973,1.54003448,58.63254762,10.27697237,40.03336113,10,1,10,1.130387941,1000,0,0,123.0034423
9725,836.4705882,0.055555556,892.8571429,683.6832053,10.45454545,2.223489492,201.2909422,,52.34523751,3.810726304,35.02919099,4.666666667,2,4.666666667,2.396589191,1000,0,1,79.5404475
9726,905.8823529,3.333333333,857.1428571,623.0013883,40.90909091,5.362512631,202.1357414,,51.26229181,1.738007196,230.1918265,2.2,3,18,4.055470742,,0,1,55.79001721
9727,996.4705882,0.111111111,35.71428571,625.147713,23.63636364,0.857822288,197.560066,181.5315643,58.63254762,3.96110412,210.175146,12.4,1,13.33333333,1.241632577,631.39,1,0,125.9845095
9728,949.4117647,0.083333333,,611.5747476,8.181818182,0.559709593,196.9112949,22.08666116,47.89968639,1.471207846,80.06672227,13.33333333,0,13.33333333,0.95931523,970.8,0,0,107.0533563
9729,935.2941176,,250,613.3621844,3.909090909,0.652053495,196.9749983,202.4931447,58.63254762,11.42386309,350.2919099,13.33333333,1,13.33333333,0.971282424,1000,0,0,93.67986231
9730,968.2352941,0.166666667,,635.0705258,20.45454545,1.333379777,198.7435747,,58.63254762,0.43588777,,8.666666667,1,8.666666667,1.668603745,,0,0,161.0068847
9731,949.4117647,0.166666667,,621.4923084,8.181818182,0.888931786,197.6597572,,58.63254762,1.358251238,5.004170142,11,1,11,1.234729135,801.02,0,0,244.6798623
9732,877.6470588,,,615.5312679,8.181818182,0.652837587,197.1269574,6.446755447,58.63254762,,,,1,,1.027373218,,1,0,132.3872633
9733,798.8235294,0.388888889,892.8571429,732.0420372,3.909090909,0.635143591,197.9719474,,58.63254762,1.369339003,,2.333333333,1,2.333333333,1.017579963,495.45,0,0,87.27538726
9734,916.4705882,0.027777778,,628.234149,6.636363636,0.592297767,196.9811345,93.62126274,58.63254762,3.250101176,5.004170142,5.6,1,5.6,1.005639088,,0,0,563.9586919
9735,989.4117647,0.055555556,,611.5747476,15,0.559709593,196.9112949,22.08666116,47.89968639,0.742187283,280.2335279,2,1,2,0.95931523,,1,0,131.1067126
9736,955.2941176,0.111111111,285.7142857,689.4394171,14.09090909,2.621382437,207.2220354,311.7372017,58.63254762,,100.0834028,,1,,1.788359906,,0,0,164.16179
9737,957.6470588,,35.71428571,618.1537756,9.090909091,0.680080327,197.1319705,,58.63254762,1.038785003,380.3169308,20,1,20,1.050618052,,0,0,100.7280551
9738,894.1176471,0.388888889,892.8571429,698.4991483,0.909090909,0.640267045,198.0046323,,58.63254762,18.89285892,180.1501251,11.33333333,1,11.33333333,1.020725069,1000,0,0,279.7263339
9739,941.1764706,0.388888889,142.8571429,646.5952042,11.36363636,1.095166023,198.0565404,49.25115823,58.63254762,,80.06672227,,1,,1.484132093,,0,0,145.5043029
9740,904.7058824,0.055555556,250,638.8817403,4.545454545,1.210012306,201.1544704,,54.27071281,8.873677091,,6.666666667,2,10.46666667,1.756456162,999.77,0,1,92.30636833
9741,982.3529412,,,624.7152969,8.181818182,1.560161535,199.0874368,,58.63254762,,,,2,,1.762004181,,1,0,210.595525
9742,869.4117647,0.388888889,142.8571429,611.5747476,22.72727273,7.414482778,208.2038202,22.08666116,,,210.175146,,2,,5.036243754,,1,1,272.524957
9743,952.9411765,0.166666667,,654.6868134,11.36363636,3.09233204,202.4965955,,58.63254762,,40.03336113,,1,,3.093310442,,0,0,243.5077453
9744,884.7058824,0.388888889,142.8571429,611.7253054,6.636363636,0.562992757,196.9180256,52.33978294,58.63254762,2.514843746,5.004170142,5.333333333,1,5.333333333,0.95931523,,0,0,100.2271945
9745,804.7058824,0.111111111,607.1428571,612.8019692,4.727272727,0.650342097,197.0141496,1.197804595,58.63254762,6.594448356,0.834028357,7,1,7,1.044098866,1000,0,0,113.7332186
9746,922.3529412,0.055555556,321.4285714,615.3316912,5.545454545,0.607421086,196.9774572,2.844785914,58.63254762,2.720660387,35.02919099,3,1,4,0.979559711,933.27,1,0,99.66781411
9747,901.1764706,0.027777778,71.42857143,614.9027764,3.909090909,0.610553876,196.995029,51.4884861,58.63254762,1.338847649,,6.666666667,1,6.666666667,1.010615988,,0,0,102.5783133
9748,923.5294118,0.027777778,,613.5967746,11.36363636,1.289588747,197.742273,3.306796258,52.47832499,,,,6,,1.569076274,,0,1,116.6953528
9749,989.4117647,,35.71428571,611.5747476,,0.82908655,197.4627455,22.08666116,,0.515581082,50.04170142,13.33333333,1,13.33333333,1.129216751,,0,1,102.7366609
9750,991.7647059,0.416666667,,623.7979444,,3.285587576,202.653421,,49.6233839,2.945880618,18.34862385,13.8,2,13.8,2.987361164,986.83,0,1,215.2048193
9751,822.3529412,0.777777778,500,611.5747476,6.818181818,0.78800225,197.4026974,14.51482497,,1.528032642,200.1668057,10,1,10,1.229641696,,0,0,102.636833
9752,920,0.083333333,35.71428571,639.9391466,18.18181818,1.167452909,198.1005141,,58.63254762,3.934770677,50.04170142,1.333333333,1,6.666666667,1.282392624,983.97,0,0,123.3459552
9753,905.8823529,0.111111111,,614.0379441,15.27272727,0.594292012,197.2582031,6.998601135,58.63254762,11.03994922,2.502085071,,2,4.6,1.007702488,470.4,1,0,404.9432014
9754,961.1764706,0.011111111,,633.5404379,9.090909091,1.488909364,198.8452184,,58.63254762,,50.04170142,,.,,1.775592618,,0,0,104.3648881
9755,955.2941176,0.027777778,250,611.5747476,,0.813035926,197.9291335,22.08666116,,2.251509322,8.34028357,8.333333333,1,8.333333333,0.961423372,,0,0,105.5886403
9756,841.1764706,0.833333333,1000,649.0969155,6.636363636,0.617571325,197.3095681,,56.37864676,6.105893702,80.06672227,6.866666667,2,6.866666667,1.006662893,1000,1,1,98.75903614
9757,,0.166666667,214.2857143,617.7896357,8.181818182,1.358187892,197.3021987,1.907931605,58.63254762,0.390150738,0.834028357,5,1,5,1.74405997,,0,0,119.232358
9758,991.7647059,0.111111111,35.71428571,611.5747476,5.454545455,1.759886729,199.3994436,22.08666116,,0.42549299,340.2835696,4.333333333,1,8,2.042855567,,1,1,141.8864028
9759,915.2941176,4.166666667,464.2857143,803.9596715,22.72727273,3.300578423,222.2655704,,58.63254762,7.869541355,70.05838198,8.666666667,2,8.666666667,2.578049964,908.95,1,0,95.98967298
9760,935.2941176,2,35.71428571,611.5747476,13.63636364,0.559709593,196.9112949,22.08666116,47.89968639,8.365025862,,8,1,9.866666667,0.95931523,1000,1,1,180.8313253
9761,922.3529412,1.111111111,,611.5747476,18.18181818,1.018851264,197.9097854,4.97088907,,0.968793485,,13.33333333,1,13.33333333,1.316407143,,0,1,127.4974182
9762,964.7058824,0.166666667,,611.5747476,11.36363636,0.559709593,196.9112949,22.08666116,47.89968639,2.046385666,,6.666666667,1,6.666666667,0.95931523,,1,0,101.2805508
9763,921.1764706,,,624.4264359,11.36363636,0.848624418,197.6117759,0.983910918,58.63254762,,80.06672227,,1,,1.238255865,,1,0,109.8072289
9764,935.2941176,1.944444444,357.1428571,645.4922804,10.45454545,1.272793413,200.509061,,58.63254762,15.22627357,270.2251877,7.866666667,2,13.33333333,1.437442402,760.42,0,0,308.0430293
9765,894.1176471,0.222222222,142.8571429,725.0375957,18.18181818,0.660879011,197.1491534,6.395420964,58.63254762,14.10640928,,13.33333333,1,13.33333333,1.046549153,956.43,1,0,122.8674699
9766,936.4705882,0.027777778,35.71428571,613.2588947,11.36363636,0.683402875,197.0618593,152.9682026,58.63254762,0.519738994,15.01251043,4.666666667,3,8.666666667,1.141170786,600,0,0,122.9690189
9767,956.4705882,0.416666667,107.1428571,617.5270348,9.090909091,0.719983118,197.220762,,58.63254762,3.153776216,240.2001668,14.33333333,1,14.33333333,1.078960852,578.55,0,0,97.21342513
9768,843.5294118,0.833333333,321.4285714,697.2036505,9.090909091,2.204166445,202.0727426,2.168881892,52.87651414,20.54840087,15.01251043,7,2,13.33333333,2.563653537,1000,0,1,226.7022375
9769,962.3529412,0.155555556,35.71428571,615.0218221,12.72727273,2.453046006,197.2003422,,58.63254762,,100.0834028,,1,,2.063605371,,1,0,112.858864
9770,996.4705882,1.944444444,,611.5747476,13.63636364,0.58432795,196.9659041,16.10619393,,0.417177166,,16.66666667,1,16.66666667,0.961947118,,1,1,100.5697074
9771,894.1176471,0.061111111,142.8571429,619.0641254,5,0.669425262,197.0996968,2.275828731,58.63254762,7.735795187,,8,1,5.666666667,1.064332819,1000,1,0,148.4991394
9772,850.5882353,0.138888889,964.2857143,623.6824,18.18181818,0.85535544,197.8621858,0.744349999,49.04595597,0.038114193,,6,1,6,1.120792078,,1,1,115.1445783
9773,914.1176471,0.083333333,35.71428571,619.23219,6.636363636,0.727874168,197.4249521,296.5892514,58.63254762,0.264720394,210.175146,8.333333333,1,8.333333333,1.118823426,,0,0,110.8261618
9774,958.8235294,1.111111111,178.5714286,678.3769163,7.727272727,7.151088554,207.8343196,,58.63254762,,10.00834028,,3,,4.780590063,,1,0,432.0722892
9775,932.9411765,0.111111111,,633.7802801,45.45454545,1.49600558,199.05255,,58.63254762,0.153842742,250.2085071,32.06666667,1,32.06666667,1.823650891,,0,0,101.1583477
9776,875.2941176,0.061111111,,611.5747476,6.363636364,1.881148966,199.3040756,4.675715795,,2.014508341,130.1084237,4.716666667,2,6.333333333,2.093050932,127.28,0,1,121.9672978
9777,995.2941176,0.138888889,,613.6720535,4.545454545,0.591835905,196.9948529,32.83267953,58.63254762,0.924442424,200.1668057,16.66666667,1,16.66666667,0.986847409,,0,0,122.9139415
9778,828.2352941,0.833333333,857.1428571,633.2165635,6.363636364,0.700097959,197.36497,,58.63254762,7.751040864,,6.666666667,1,6.666666667,1.098223639,1000,0,0,179.5576592
9779,982.3529412,1.111111111,71.42857143,611.5747476,27.27272727,1.138108515,198.2906849,5.056446542,,0.368668193,610.5087573,4,1,4,1.474496751,,0,1,181.4199656
9780,944.7058824,0.833333333,107.1428571,624.2741273,8.181818182,0.916532559,198.3807975,,58.63254762,0.316001308,200.1668057,3.333333333,3,3.333333333,1.200796205,447.37,0,0,117.5714286
9781,905.8823529,0.388888889,392.8571429,652.0432976,8.181818182,1.468741358,198.6080278,,58.63254762,0.619528881,,3.333333333,1,3.333333333,1.470735784,,1,0,140.3683305
9782,845.8823529,0.555555556,214.2857143,777.6050447,10.90909091,6.953518719,207.352848,,58.63254762,3.473242451,3.336113428,6.733333333,1,6.733333333,4.149797603,1000,1,0,260.0378657
9783,825.8823529,0.111111111,178.5714286,635.6062317,4.545454545,0.683152251,197.1531023,,58.63254762,1.135802948,,2.666666667,1,2.666666667,1.06118245,1000,0,0,120.7039587
9784,818.8235294,0.083333333,535.7142857,612.8299799,18.18181818,0.559709593,197.0113237,210.0735366,58.63254762,19.01135942,5.004170142,16.66666667,2,16.66666667,0.95931523,846.1,0,0,579.1876076
9785,887.0588235,0.138888889,821.4285714,611.5747476,22.72727273,19.44095843,232.7569765,22.08666116,,1.634752382,20.01668057,7.666666667,2,7.666666667,15.20481359,,0,1,209.8055077
9786,903.5294118,0.166666667,321.4285714,615.958432,11.36363636,0.948336641,197.4626868,,58.63254762,0.762283858,40.03336113,,2,9.333333333,1.23171036,1000,3,0,114.3442341
9787,862.3529412,0.388888889,428.5714286,611.5747476,18.18181818,1.306441366,198.0693119,22.08666116,,23.94541493,50.04170142,22,1,22,1.239500748,1000,0,0,89.28055077
9788,851.7647059,0.666666667,642.8571429,634.540072,,8.556962878,209.3077711,3.499300568,48.3161214,1.18153998,,13.33333333,3,13.33333333,4.969091135,,0,1,178.7590361
9789,971.7647059,0.388888889,71.42857143,617.028093,18.18181818,1.234122256,198.0042139,,58.63254762,0.865538671,130.1084237,13.33333333,1,13.33333333,1.633975996,,0,0,107.8296041
9790,992.9411765,1.111111111,71.42857143,612.8807494,16.36363636,0.624549391,196.9828961,26.65115225,55.42342211,4.189789277,,16.66666667,0,16.66666667,0.987715932,121.73,0,0,98.62478485
9791,982.3529412,0.044444444,,611.5747476,6.254545455,0.559709593,196.9112949,22.08666116,47.89968639,0.834354332,,2.8,1,2.8,0.95931523,,0,0,103.5938038
9792,896.4705882,0.027777778,178.5714286,626.4712216,2.272727273,1.279592462,198.0980185,,58.63254762,0.279966071,40.03336113,3.666666667,2,3.666666667,1.193495348,,0,0,179.1376936
9793,992.9411765,0.388888889,,613.2641467,13.63636364,0.616568833,197.0345547,106.8484478,58.63254762,4.06920983,,11.73333333,1,11.73333333,0.977156798,,0,0,257.5697074
9794,861.1764706,1.666666667,750,660.3572423,8.181818182,1.153826169,201.1859001,,58.63254762,10.97203666,180.1501251,10.66666667,3,10.66666667,1.117228502,1000,0,0,313.7538726
9795,898.8235294,0.416666667,285.7142857,612.2820194,18.18181818,0.642748214,197.0181352,17.0986606,58.63254762,26.03130076,750.6255213,35.13333333,3,35.13333333,0.95931523,920.14,0,0,92.81583477
9796,957.6470588,2.888888889,142.8571429,710.802876,9.090909091,1.12659417,211.4722353,,58.63254762,44.94009835,,20,1,19.33333333,1.397964084,994.94,1,0,321.7745267
9797,980,0.138888889,107.1428571,611.5922543,6.818181818,0.561768283,196.912895,21.26530944,58.63254762,1.11778533,40.03336113,13.33333333,2,10,0.95931523,464.35,2,0,96.44234079
9798,810.5882353,0.027777778,,611.5747476,8.181818182,1.288486005,199.2774462,22.08666116,,4.699826476,5.004170142,1.333333333,1,4.333333333,1.667374653,928.49,0,1,138.1428571
9799,891.7647059,0.125344444,35.71428571,626.3976933,32.72727273,0.751858807,197.3401316,,58.63254762,0.209281568,,1.666666667,1,1.666666667,1.157741152,,0,0,107.7349398
9800,914.1176471,0.222222222,607.1428571,619.1814205,6.818181818,0.662640534,198.5217907,,58.63254762,14.17016393,15.01251043,14.5,2,13.33333333,1.040458965,1000,1,0,88.83820998
9801,934.1176471,0.068888889,,628.9414207,5.636363636,1.400958528,198.6806566,,58.63254762,10.39062197,80.06672227,9,2,16.33333333,1.617342465,940.38,1,0,113.070568
9802,988.2352941,0.111111111,,599.8417392,13.63636364,0.710405732,196.3259189,17.00454738,47.89968639,,,,1,,0.95931523,,1,0,108.3545611
9803,,0.138888889,142.8571429,650.6305048,,2.899387993,201.8236319,,58.63254762,17.45491437,10.00834028,11.33333333,1,11.33333333,1.916556532,973.12,1,0,219.4251291
9804,920,0.138888889,,611.5747476,5.454545455,1.986700709,200.2979639,4.675715795,47.89968639,3.148232333,,5,2,5,2.38201906,1000,0,1,756.626506
9805,945.8823529,0.388888889,71.42857143,615.4594903,22.72736364,0.721798346,197.2093116,54.42310736,58.63254762,8.913177255,80.06672227,16.66666667,1,24,1.076634263,976.05,0,0,154.4492255
9806,895.2941176,0.138888889,71.42857143,611.5747476,18.18181818,1.801930558,197.1393839,22.08666116,,0.171167375,80.06672227,1.333333333,1,1.333333333,2.252193296,,2,1,169.8846816
9807,901.1764706,0.444444444,178.5714286,628.5685275,4.545454545,0.924441511,197.5810215,,58.63254762,0.665265912,300.2502085,2.666666667,1,2.666666667,1.231649826,,0,0,120.4130809
9808,977.6470588,,,617.6845953,5.454545455,0.917151956,197.6541568,,58.63254762,1.846805892,10.00834028,7.933333333,2,7.933333333,1.222935646,,0,0,105.777969
9809,,0.083333333,285.7142857,624.4106798,6.636363636,0.772932636,197.1265757,169.3567362,58.63254762,1.204408495,0.834028357,4,1,4,0.986515791,,0,0,95.68846816
9810,992.9411765,0.833333333,,611.5747476,22.72736364,0.559709593,196.9112949,22.08666116,47.89968639,3.891112602,,21.93333333,1,21.93333333,0.95931523,,0,0,167.0258176
9811,896.4705882,0.083333333,,677.6591405,22.72736364,3.683749046,200.99432,,58.38783838,1.625050588,5.004170142,10.66666667,1,10.66666667,3.794950691,,0,0,113.7487091
9812,925.8823529,,,620.3053523,,0.65719485,197.0943239,1.42025402,58.63254762,,530.442035,,1,,0.999348876,,0,0,105.5043029
9813,957.6470588,0.222222222,35.71428571,611.5747476,50,1.466192163,198.6501958,22.08666116,,9.640118861,,18,1,18,1.126782255,,0,1,98.44234079
9814,905.8823529,0.055555556,392.8571429,653.6749246,12.72727273,1.267655638,200.8828481,0.847018964,58.63254762,,,,2,,1.623945872,,0,0,236.0791738
9815,,,214.2857143,611.5747476,4.545454545,0.654190953,197.1630993,22.08666116,,1.954218617,10.00834028,10.4,1,10.4,1.034389831,,0,1,93.43201377
9816,921.1764706,1.116666667,142.8571429,616.6919639,18.18181818,0.855484332,197.1807592,31.26697781,52.17243844,12.03784809,240.2001668,19.68933333,2,19.68933333,1.020801394,,0,1,96.04130809
9817,874.1176471,0.888888889,285.7142857,648.286354,14.54545455,1.055657068,199.5894603,286.8998678,58.63254762,16.85063117,,7.466666667,1,22.33333333,1.609494175,906.11,0,0,169.080895
9818,924.7058824,0.055555556,464.2857143,611.5747476,4.545454545,,,,47.89968639,1.52248876,5.004170142,1.8,1,1.8,,1000,1,1,36.28743546
9819,884.7058824,0.027777778,285.7142857,617.2451765,6.636363636,1.010680948,197.501728,66.93160964,55.2463299,4.412930552,,4.245333333,8,4.245333333,1.175711682,1000,0,1,85.82788296
9820,943.5294118,0.111111111,,631.8702962,27.27272727,1.847372122,199.8895763,,58.63254762,0.503107346,,13.33333333,1,13.33333333,1.769981433,,1,0,189.3012048
9821,887.0588235,0.388888889,107.1428571,611.5747476,13.63636364,0.559709593,196.9112949,22.08666116,47.89968639,0.016631648,,9.666666667,1,9.666666667,0.95931523,,0,0,102.8623064
9822,942.3529412,,,611.5747476,,0.911516515,197.6230868,22.08666116,,,,,1,,1.186110271,,0,1,428.4974182
9823,956.4705882,0.222222222,35.71428571,616.9300554,13.63636364,0.663882909,197.1582916,,58.63254762,1.370724974,,7.666666667,2,7.666666667,1.078523959,,1,0,110.7814114
9824,969.4117647,4.166666667,,648.9481083,9.090909091,3.106724972,200.421165,,58.63254762,,180.1501251,,1,,2.838733193,,0,0,222.8141136
9825,938.8235294,0.194444444,,615.4174742,25,0.760165175,197.3140895,,58.63254762,1.260540307,200.1668057,16.66666667,1,16.66666667,1.111730488,,1,0,111.777969
9826,924.7058824,,107.1428571,613.5722651,8.636363636,0.726284501,197.1205789,198.0313226,58.63254762,6.590983429,10.00834028,16.13333333,1,16.13333333,1.095125907,893.7,1,0,96.04130809
9827,936.4705882,0.033333333,71.42857143,621.6516196,5.181818182,0.837249705,197.4182948,,58.63254762,,70.05838198,,1,,1.233500044,,0,0,102.7969019
9828,977.6470588,0.083333333,35.71428571,611.5747476,5.181818182,0.60508671,197.0165718,22.08666116,,0.210667539,130.1084237,8,1,8,1.015782384,,0,1,102.5232358
9829,947.0588235,0.138888889,107.1428571,614.3863279,10.90909091,0.977355225,197.254034,0.603180171,58.42218354,1.925806219,200.1668057,10,5,10,1.181196536,,0,1,111.67642
9830,969.4117647,0.694444444,,613.0785754,10.90909091,0.634108875,197.0638191,54.7567815,58.63254762,3.182188614,,14.66666667,1,14.66666667,1.068696489,,1,0,110.070568
9831,948.2352941,0.833333333,,632.4392648,6.818181818,1.981835039,199.5355263,,58.63254762,,300.2502085,,2,,1.772721229,,1,1,100.9518072
9832,945.8823529,0.138888889,71.42857143,627.5233759,11.36363636,1.289030215,198.4359352,,58.63254762,9.02058998,80.06672227,7.4,2,12.33333333,1.825011577,884.15,0,0,133.8209983
9833,960,1.944444444,,619.7889039,10.90909091,0.939951505,197.6689762,,58.63254762,1.17253117,90.07506255,10,2,10,1.196214088,,1,0,103.2977625
9834,971.7647059,0.066666667,,625.3560431,3.181818182,2.089173368,198.066831,,58.63254762,,250.2085071,,2,,2.275727637,,0,0,109.0585198
9835,889.4117647,0.833333333,107.1428571,616.6149343,18.18181818,0.848119591,197.6509933,,58.63254762,5.922945576,210.175146,20,1,20,1.184441654,,1,0,127.3614458
9836,935.2941176,0.833333333,142.8571429,611.4416965,6.636363636,1.7461669,198.8543273,15.33617669,47.84387551,0.456677329,,6,3,6,1.547529008,,0,1,105.8795181
9837,905.8823529,,,629.1515015,7.272727273,0.701032425,198.0167212,74.0542691,58.63254762,,,,1,,1.01066073,,1,0,166.1445783
9838,918.8235294,0.027777778,71.42857143,611.6220158,11.36363636,1.052155504,197.3133334,8.786752281,48.01774786,0.762976843,,23.526,3,23.526,0.967797805,,0,1,110.908778
9839,888.2352941,0.416666667,392.8571429,636.0894174,8.181818182,0.686693199,198.518062,101.5481624,58.63254762,7.921515254,80.06672227,13.33333333,1,13.33333333,1.009847477,464.35,0,0,94.75043029
9840,937.6470588,0.327166667,,611.5747476,13.63636364,1.595506564,198.9759283,22.08666116,,5.764251936,,11.13333333,1,11.13333333,1.401877701,1000,1,1,131.2512909
9841,911.7647059,0.138888889,321.4285714,648.4194052,11.81818182,1.078313404,207.8728397,,52.93661816,13.41203799,70.05838198,13.33333333,3,13.33333333,1.490106478,806.5,1,1,108.9156627
9842,975.2941176,2.222222222,35.71428571,612.0824427,22.72727273,0.568549431,196.925138,64.83545159,58.63254762,0.520431979,300.2502085,16,1,16,0.967650419,,0,0,183.2908778
9843,956.4705882,0.833333333,,623.2709919,13.63636364,1.355484742,198.3531112,,58.63254762,9.105827175,130.1084237,6.666666667,1,6.666666667,1.378317041,,2,0,123.9070568
9844,1000,,,629.7134674,2.727272727,0.990094044,198.2421385,148.621883,58.63254762,,210.175146,,1,,1.370421378,,0,0,127.5920826
9845,923.5294118,0.388888889,71.42857143,626.4187014,9.909090909,1.049370007,197.6422221,,53.65679315,,60.0500417,,2,,1.2596768,,0,1,142.9965577
9846,957.6470588,0.027777778,,642.376083,9.090909091,2.01276552,200.7854469,537.3137521,58.63254762,1.908481586,210.175146,5,1,5,1.68135261,,0,0,126.3493976
9847,848.2352941,0.4306,178.5714286,619.7503891,8.181818182,0.586447506,197.0998289,270.9690667,58.63254762,,210.175146,,1,,0.998625107,,0,0,105.9483649
9848,765.8823529,0.083333333,892.8571429,611.5747476,6.636363636,,,22.08666116,47.89968639,0.034649266,130.1084237,0.666666667,1,0.666666667,,,0,1,92.40791738
9849,936.4705882,0.027777778,,611.5747476,9.090909091,0.559709593,196.9112949,22.08666116,47.89968639,7.471074793,,18,1,18,0.95931523,962.34,0,0,108.1772806
9850,915.2941176,0.416666667,,610.9777682,,0.860915695,197.4882078,2.82767442,47.43388021,16.09666314,,20.33333333,2,20.33333333,1.224064726,630.53,0,1,111.0963855
9851,900,0.138888889,178.5714286,631.5114083,11.36363636,2.220829306,198.5747264,,58.63254762,2.415746844,80.06672227,8.666666667,4,13.33333333,2.197584254,,0,1,124.6230637
9852,964.7058824,0.04,35.71428571,635.9073474,3.818181818,0.841019794,197.5744009,,58.63254762,0.556467216,,12.33333333,1,12.33333333,1.254620944,996.26,0,0,163.3442341
9853,932.9411765,1.372222222,35.71428571,615.9741881,3.181818182,0.603729765,197.0957259,80.76197484,58.63254762,1.3741899,210.175146,6.666666667,1,6.666666667,1.011731909,,1,0,101.3717728
9854,957.6470588,,35.71428571,613.0785754,,0.596794663,196.9743304,28.06285052,58.63254762,13.57419655,,14.93333333,1,14.93333333,0.967321433,884.83,1,0,131.6247849
9855,924.7058824,0.138888889,35.71428571,611.5747476,3.636363636,0.699396214,197.1258637,,,0.088702122,,,1,,1.050460138,,0,1,118
9856,894.1176471,0.833333333,607.1428571,685.0609847,22.72736364,18.1217675,235.7907333,,49.4301924,11.28388005,80.06672227,16.66666667,7,33.33333333,16.15225901,803.72,1,1,146.6850258
9857,929.4117647,0.055555556,35.71428571,611.5747476,7.727272727,0.802319994,197.3087313,17.79595399,47.89968639,1.040863959,110.0917431,5.666666667,2,5.666666667,0.95931523,,0,1,100.32358
9858,875.2941176,0.083333333,107.1428571,611.9231315,11.36363636,0.564031053,196.9215194,67.20539354,58.63254762,,,,2,,0.965665975,,0,0,106.989673
9859,967.0588235,0.833333333,,612.166475,,0.597571595,196.9466954,16.52542554,58.63254762,1.610497896,,7.333333333,1,7.333333333,0.95931523,,1,0,107.0189329
9860,860,0.08,71.42857143,646.9663468,21.27272727,2.271089995,200.6209512,,58.63254762,,,,1,,2.213549286,,0,0,142.3803787
9861,952.9411765,0.083333333,71.42857143,625.0059085,11.36363636,1.481644872,198.4148843,,58.63254762,,40.03336113,,3,,1.608272979,,0,0,105.6884682
9862,964.7058824,0.027777778,,664.1597034,5.181818182,1.188562542,200.3065003,7.01571263,58.63254762,2.794116832,80.06672227,29.86666667,1,29.86666667,1.696301733,,0,0,115.0292599
9863,978.8235294,0.066666667,,613.5127423,9.090909091,0.687319757,197.1551428,,58.63254762,1.769191536,370.3085905,23.33333333,2,23.33333333,1.046780759,,1,0,104.4888124
9864,985.8823529,,,628.5457687,12.72727273,1.162633783,198.305952,,58.63254762,2.216860056,,10,2,10,1.365560281,995.94,0,0,112.070568
9865,961.1764706,0.317111111,107.1428571,612.6444086,6.363636364,0.567360761,196.9269803,67.07277946,58.63254762,1.616041779,,14,1,14,0.970566551,,1,0,120.1187608
9866,944.7058824,0.416666667,,611.9616463,11.36363636,0.593020994,197.0022149,142.8681431,51.00470314,7.173091103,,17.33333333,2,20.13333333,0.959838976,769.01,0,0,99.92254733
9867,897.6470588,0.114222222,250,634.433281,12.72727273,2.209032115,201.6149497,,49.03629639,9.726049041,0.834028357,13.33333333,3,10,2.141438191,999.5,0,1,101.1686747
9868,930.5882353,0.033333333,,617.5970617,12,0.950323725,197.5424721,0.821351722,58.63254762,,,,1,,1.247572748,,1,0,221.8657487
9869,938.8235294,1.944444444,71.42857143,622.1505614,4.090909091,1.129053857,198.0197232,,58.63254762,,290.2418682,,1,,1.397956189,,1,0,103.2788296
9870,982.3529412,4.166666667,,623.8539659,,1.552453082,199.1153654,,53.61493499,,350.2919099,,3,,1.665656031,,1,1,101.5438898
9871,874.1176471,0.055555556,250,615.4962544,2.272727273,0.669038586,197.2962314,,53.63103428,8.590246093,200.1668057,5,2,4.333333333,1.036753266,1000,0,1,93.67986231
9872,861.1764706,0.027777778,35.71428571,660.5743257,2.727272727,1.618728592,199.6846668,,58.63254762,,40.03336113,,2,,2.092432439,,0,0,107.0481928
9873,935.2941176,0.388888889,142.8571429,611.5747476,18.18181818,1.103586962,198.8023017,22.08666116,,4.927818649,100.0834028,13.33333333,2,13.33333333,1.287640609,,0,1,188.4337349
